
 num     #instances         #bytes  class name
4358:             1             16  [[Lorg.aspectj.weaver.AnnotationAJ;
4359:             1             16  antlr.ASTNULLType
4360:             1             16  antlr.Token
4361:             1             16  antlr.TreeParserSharedInputState
4362:             1             16  cn.nubia.framework.core.ApplicationContextHelper
4363:             1             16  cn.nubia.framework.util.Properties
4364:             1             16  cn.nubia.framework.validator.HibernateValidator
4365:             1             16  cn.nubia.framework.validator.HibernateValidator
4366:             1             16  cn.nubia.framework.validator.internal.engine.groups.Group
4367:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.OverridingMethodMustNotAlterParameterConstraints
4368:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.OverridingMethodMustNotAlterParameterConstraints
4369:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.ParallelMethodsMustNotDefineGroupConversionForCascadedReturnValue
4370:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.ParallelMethodsMustNotDefineGroupConversionForCascadedReturnValue
4371:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.ParallelMethodsMustNotDefineParameterConstraints
4372:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.ParallelMethodsMustNotDefineParameterConstraints
4373:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.ReturnValueMayOnlyBeMarkedOnceAsCascadedPerHierarchyLine
4374:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.ReturnValueMayOnlyBeMarkedOnceAsCascadedPerHierarchyLine
4375:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.VoidMethodsMustNotBeReturnValueConstrained
4376:             1             16  cn.nubia.framework.validator.internal.metadata.aggregated.rule.VoidMethodsMustNotBeReturnValueConstrained
4377:             1             16  cn.nubia.framework.validator.internal.util.classhierarchy.Filters$InterfacesFilter
4378:             1             16  cn.nubia.framework.validator.internal.util.classhierarchy.Filters$InterfacesFilter
4379:             1             16  cn.nubia.framework.validator.internal.util.classhierarchy.Filters$WeldProxyFilter
4380:             1             16  cn.nubia.framework.validator.internal.util.classhierarchy.Filters$WeldProxyFilter
4381:             1             16  cn.nubia.framework.validator.internal.util.logging.Messages_$bundle
4382:             1             16  cn.nubia.framework.validator.internal.util.logging.Messages_$bundle
4383:             1             16  com.alibaba.druid.pool.DruidDataSource$DestroyTask
4384:             1             16  com.alibaba.druid.pool.vendor.MySqlExceptionSorter
4385:             1             16  com.alibaba.druid.stat.DruidDataSourceStatManager
4386:             1             16  com.alibaba.druid.stat.DruidStatService
4387:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$FixedSpaceIndenter
4388:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$FixedSpaceIndenter
4389:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$NopIndenter
4390:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$NopIndenter
4391:             1             16  com.fasterxml.jackson.databind.deser.BeanDeserializerFactory
4392:             1             16  com.fasterxml.jackson.databind.deser.BeanDeserializerFactory
4393:             1             16  com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers
4394:             1             16  com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers
4395:             1             16  com.fasterxml.jackson.databind.ext.OptionalHandlerFactory
4396:             1             16  com.fasterxml.jackson.databind.introspect.AnnotatedMethodMap
4397:             1             16  com.fasterxml.jackson.databind.introspect.BasicClassIntrospector
4398:             1             16  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector
4399:             1             16  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector
4400:             1             16  com.fasterxml.jackson.databind.ser.BeanSerializerFactory
4401:             1             16  com.fasterxml.jackson.databind.ser.BeanSerializerFactory
4402:             1             16  com.fasterxml.jackson.databind.ser.impl.UnknownSerializer
4403:             1             16  com.fasterxml.jackson.databind.ser.impl.UnknownSerializer
4404:             1             16  com.fasterxml.jackson.databind.ser.std.NullSerializer
4405:             1             16  com.fasterxml.jackson.databind.ser.std.NullSerializer
4406:             1             16  com.fasterxml.jackson.databind.ser.std.StringSerializer
4407:             1             16  com.fasterxml.jackson.databind.ser.std.StringSerializer
4408:             1             16  com.fasterxml.jackson.databind.ser.std.ToStringSerializer
4409:             1             16  com.fasterxml.jackson.databind.ser.std.ToStringSerializer
4410:             1             16  com.fasterxml.jackson.databind.ser.std.UUIDSerializer
4411:             1             16  com.fasterxml.jackson.databind.ser.std.UUIDSerializer
4412:             1             16  com.fasterxml.jackson.databind.type.TypeParser
4413:             1             16  com.fasterxml.jackson.databind.type.TypeParser
4414:             1             16  com.google.gson.internal.bind.ArrayTypeAdapter$1
4415:             1             16  com.google.gson.internal.bind.ArrayTypeAdapter$1
4416:             1             16  com.google.gson.internal.bind.DateTypeAdapter$1
4417:             1             16  com.google.gson.internal.bind.DateTypeAdapter$1
4418:             1             16  com.google.gson.internal.bind.ObjectTypeAdapter$1
4419:             1             16  com.google.gson.internal.bind.ObjectTypeAdapter$1
4420:             1             16  com.google.gson.internal.bind.SqlDateTypeAdapter$1
4421:             1             16  com.google.gson.internal.bind.SqlDateTypeAdapter$1
4422:             1             16  com.google.gson.internal.bind.TimeTypeAdapter$1
4423:             1             16  com.google.gson.internal.bind.TimeTypeAdapter$1
4424:             1             16  com.google.gson.internal.bind.TypeAdapters$1
4425:             1             16  com.google.gson.internal.bind.TypeAdapters$1
4426:             1             16  com.google.gson.internal.bind.TypeAdapters$10
4427:             1             16  com.google.gson.internal.bind.TypeAdapters$10
4428:             1             16  com.google.gson.internal.bind.TypeAdapters$11
4429:             1             16  com.google.gson.internal.bind.TypeAdapters$11
4430:             1             16  com.google.gson.internal.bind.TypeAdapters$12
4431:             1             16  com.google.gson.internal.bind.TypeAdapters$12
4432:             1             16  com.google.gson.internal.bind.TypeAdapters$13
4433:             1             16  com.google.gson.internal.bind.TypeAdapters$13
4434:             1             16  com.google.gson.internal.bind.TypeAdapters$14
4435:             1             16  com.google.gson.internal.bind.TypeAdapters$14
4436:             1             16  com.google.gson.internal.bind.TypeAdapters$15
4437:             1             16  com.google.gson.internal.bind.TypeAdapters$15
4438:             1             16  com.google.gson.internal.bind.TypeAdapters$16
4439:             1             16  com.google.gson.internal.bind.TypeAdapters$16
4440:             1             16  com.google.gson.internal.bind.TypeAdapters$17
4441:             1             16  com.google.gson.internal.bind.TypeAdapters$17
4442:             1             16  com.google.gson.internal.bind.TypeAdapters$18
4443:             1             16  com.google.gson.internal.bind.TypeAdapters$18
4444:             1             16  com.google.gson.internal.bind.TypeAdapters$19
4445:             1             16  com.google.gson.internal.bind.TypeAdapters$19
4446:             1             16  com.google.gson.internal.bind.TypeAdapters$2
4447:             1             16  com.google.gson.internal.bind.TypeAdapters$2
4448:             1             16  com.google.gson.internal.bind.TypeAdapters$20
4449:             1             16  com.google.gson.internal.bind.TypeAdapters$20
4450:             1             16  com.google.gson.internal.bind.TypeAdapters$21
4451:             1             16  com.google.gson.internal.bind.TypeAdapters$21
4452:             1             16  com.google.gson.internal.bind.TypeAdapters$22
4453:             1             16  com.google.gson.internal.bind.TypeAdapters$22
4454:             1             16  com.google.gson.internal.bind.TypeAdapters$23
4455:             1             16  com.google.gson.internal.bind.TypeAdapters$23
4456:             1             16  com.google.gson.internal.bind.TypeAdapters$24
4457:             1             16  com.google.gson.internal.bind.TypeAdapters$24
4458:             1             16  com.google.gson.internal.bind.TypeAdapters$25
4459:             1             16  com.google.gson.internal.bind.TypeAdapters$25
4460:             1             16  com.google.gson.internal.bind.TypeAdapters$26
4461:             1             16  com.google.gson.internal.bind.TypeAdapters$26
4462:             1             16  com.google.gson.internal.bind.TypeAdapters$27
4463:             1             16  com.google.gson.internal.bind.TypeAdapters$27
4464:             1             16  com.google.gson.internal.bind.TypeAdapters$28
4465:             1             16  com.google.gson.internal.bind.TypeAdapters$28
4466:             1             16  com.google.gson.internal.bind.TypeAdapters$29
4467:             1             16  com.google.gson.internal.bind.TypeAdapters$29
4468:             1             16  com.google.gson.internal.bind.TypeAdapters$3
4469:             1             16  com.google.gson.internal.bind.TypeAdapters$3
4470:             1             16  com.google.gson.internal.bind.TypeAdapters$30
4471:             1             16  com.google.gson.internal.bind.TypeAdapters$30
4472:             1             16  com.google.gson.internal.bind.TypeAdapters$4
